"gameId","playId","playDescription"
2018102807,2559,"deep left incomplete"
2018102807,3329,"deep left incomplete"
2018102807,4148,"deep left incomplete"
2018102806,75,"deep left incomplete"
2018102806,1538,"deep left incomplete"
2018102806,2492,"deep left incomplete"
2018102806,4015,"deep left incomplete"
2018102804,576,"deep left incomplete"
2018102804,1150,"deep left incomplete"
2018102804,1235,"deep left incomplete"
2018102804,2320,"deep left incomplete"
2018102803,651,"deep left incomplete"
2018102803,1495,"deep left incomplete"
2018102803,3051,"deep left incomplete"
2018102803,3991,"deep left incomplete"
2018102802,953,"deep left incomplete"
2018102802,1517,"deep left incomplete"
2018102802,2327,"deep left incomplete"
2018102801,1679,"deep left incomplete"
2018102801,2298,"deep left incomplete"
2018102801,2382,"deep left incomplete"
2018102801,3000,"deep left incomplete"
2018102810,1847,"deep left incomplete"
2018102810,1930,"deep left incomplete"
2018102811,1673,"deep left incomplete"
2018102900,182,"deep left incomplete"
2018102900,365,"deep left incomplete"
2018102900,2322,"deep left incomplete"
2018102900,3134,"deep left incomplete"
2018102900,4232,"deep left incomplete"
2018102900,4254,"deep left incomplete"
2018110100,623,"deep left incomplete"
2018110401,1293,"deep left incomplete"
2018110401,1553,"deep left incomplete"
2018110401,3489,"deep left incomplete"
2018110402,51,"deep left incomplete"
2018110402,1923,"deep left incomplete"
2018110402,3862,"deep left incomplete"
2018110403,627,"deep left incomplete"
2018110403,3451,"deep left incomplete"
2018110403,3527,"deep left incomplete"
2018110404,2344,"deep left incomplete"
2018110404,2886,"deep left incomplete"
2018110404,3436,"deep left incomplete"
2018110404,3687,"deep left incomplete"
2018110404,3731,"deep left incomplete"
2018110400,2571,"deep left incomplete"
2018110400,2952,"deep left incomplete"
2018110400,3105,"deep left incomplete"
2018110405,1555,"deep left incomplete"
2018110406,192,"deep left incomplete"
2018110406,4074,"deep left incomplete"
2018110406,4096,"deep left incomplete"
2018110408,258,"deep left incomplete"
2018110408,2564,"deep left incomplete"
2018110408,4255,"deep left incomplete"
2018110409,1797,"deep left incomplete"
2018110409,2632,"deep left incomplete"
2018110409,3598,"deep left incomplete"
2018110410,147,"deep left incomplete"
2018110410,1338,"deep left incomplete"
2018110410,3787,"deep left incomplete"
2018110410,4157,"deep left incomplete"
2018110500,262,"deep left incomplete"
2018110500,2881,"deep left incomplete"
2018110500,3569,"deep left incomplete"
2018110800,1882,"deep left incomplete"
2018111100,744,"deep left incomplete"
2018111100,2728,"deep left incomplete"
2018111100,3723,"deep left incomplete"
2018111101,2452,"deep left incomplete"
2018111103,1223,"deep left incomplete"
2018111103,1515,"deep left incomplete"
2018111103,2183,"deep left incomplete"
2018111103,2459,"deep left incomplete"
2018111106,476,"deep left incomplete"
2018111106,532,"deep left incomplete"
2018111106,950,"deep left incomplete"
2018111108,615,"deep left incomplete"
2018111108,2510,"deep left incomplete"
2018111107,736,"deep left incomplete"
2018111107,971,"deep left incomplete"
2018111107,3049,"deep left incomplete"
2018111107,3182,"deep left incomplete"
2018111110,4239,"deep left incomplete"
2018111110,4317,"deep left incomplete"
2018111111,194,"deep left incomplete"
2018111111,1352,"deep left incomplete"
2018111111,2197,"deep left incomplete"
2018111111,2646,"deep left incomplete"
2018111111,3358,"deep left incomplete"
2018111200,2583,"deep left incomplete"
2018111200,3329,"deep left incomplete"
2018111200,4379,"deep left incomplete"
2018111500,637,"deep left incomplete"
2018111500,2471,"deep left incomplete"
2018111500,2744,"deep left incomplete"
2018111500,2962,"deep left incomplete"
2018111500,3219,"deep left incomplete"
2018111800,852,"deep left incomplete"
2018111800,1453,"deep left incomplete"
2018111800,1635,"deep left incomplete"
2018111800,1713,"deep left incomplete"
2018111800,3464,"deep left incomplete"
2018111801,1508,"deep left incomplete"
2018111801,2057,"deep left incomplete"
2018111801,3202,"deep left incomplete"
2018111801,4103,"deep left incomplete"
2018111801,4125,"deep left incomplete"
2018111802,1111,"deep left incomplete"
2018111802,2823,"deep left incomplete"
2018111802,3059,"deep left incomplete"
2018111802,4457,"deep left incomplete"
2018111803,1067,"deep left incomplete"
2018111803,1206,"deep left incomplete"
2018111803,1547,"deep left incomplete"
2018111804,266,"deep left incomplete"
2018111804,573,"deep left incomplete"
2018111804,655,"deep left incomplete"
2018111804,2518,"deep left incomplete"
2018111804,3554,"deep left incomplete"
2018111806,1247,"deep left incomplete"
2018111806,1470,"deep left incomplete"
2018111806,2204,"deep left incomplete"
2018111806,2651,"deep left incomplete"
2018111806,3284,"deep left incomplete"
2018111806,3385,"deep left incomplete"
2018111806,4339,"deep left incomplete"
2018111808,426,"deep left incomplete"
2018111808,1132,"deep left incomplete"
2018111807,841,"deep left incomplete"
2018111807,3636,"deep left incomplete"
2018111807,3804,"deep left incomplete"
2018111810,1952,"deep left incomplete"
2018111810,2147,"deep left incomplete"
2018111810,4133,"deep left incomplete"
2018111900,738,"deep left incomplete"
2018111900,1549,"deep left incomplete"
2018111900,2045,"deep left incomplete"
2018111900,2860,"deep left incomplete"
2018111900,3807,"deep left incomplete"
2018112200,1528,"deep left incomplete"
2018112201,2086,"deep left incomplete"
2018112201,2823,"deep left incomplete"
2018112202,2175,"deep left incomplete"
2018112202,2705,"deep left incomplete"
2018112202,2756,"deep left incomplete"
2018112501,1879,"deep left incomplete"
2018112501,4133,"deep left incomplete"
2018112501,4181,"deep left incomplete"
2018112502,450,"deep left incomplete"
2018112502,3532,"deep left incomplete"
2018112502,3638,"deep left incomplete"
2018112503,1844,"deep left incomplete"
2018112503,3646,"deep left incomplete"
2018112503,4320,"deep left incomplete"
2018112504,974,"deep left incomplete"
2018112504,1344,"deep left incomplete"
2018112500,1704,"deep left incomplete"
2018112500,2122,"deep left incomplete"
2018112505,994,"deep left incomplete"
2018112507,51,"deep left incomplete"
2018112507,211,"deep left incomplete"
2018112507,708,"deep left incomplete"
2018112507,2677,"deep left incomplete"
2018112506,449,"deep left incomplete"
2018112506,4073,"deep left incomplete"
2018112508,529,"deep left incomplete"
2018112508,1632,"deep left incomplete"
2018112509,3748,"deep left incomplete"
2018112510,1550,"deep left incomplete"
2018112510,2329,"deep left incomplete"
2018112510,3093,"deep left incomplete"
2018112510,3506,"deep left incomplete"
2018112510,3755,"deep left incomplete"
2018112600,1650,"deep left incomplete"
2018120200,265,"deep left incomplete"
2018120200,669,"deep left incomplete"
2018120200,1061,"deep left incomplete"
2018120200,3232,"deep left incomplete"
2018120200,3351,"deep left incomplete"
2018120200,3519,"deep left incomplete"
2018120209,1592,"deep left incomplete"
2018120209,2942,"deep left incomplete"
2018120208,523,"deep left incomplete"
2018120208,1591,"deep left incomplete"
2018120207,484,"deep left incomplete"
2018120207,3494,"deep left incomplete"
2018120206,463,"deep left incomplete"
2018120206,727,"deep left incomplete"
2018120206,1705,"deep left incomplete"
2018120206,4143,"deep left incomplete"
2018120206,4169,"deep left incomplete"
2018120202,557,"deep left incomplete"
2018120202,1377,"deep left incomplete"
2018120202,3249,"deep left incomplete"
2018120203,197,"deep left incomplete"
2018120203,2190,"deep left incomplete"
2018120204,1102,"deep left incomplete"
2018120204,1763,"deep left incomplete"
2018120204,3531,"deep left incomplete"
2018120204,3691,"deep left incomplete"
2018120204,3806,"deep left incomplete"
2018120205,380,"deep left incomplete"
2018120205,1575,"deep left incomplete"
2018120205,2555,"deep left incomplete"
2018120205,2783,"deep left incomplete"
2018120211,344,"deep left incomplete"
2018120211,2799,"deep left incomplete"
2018120211,3058,"deep left incomplete"
2018120211,4067,"deep left incomplete"
2018120210,596,"deep left incomplete"
2018120210,3039,"deep left incomplete"
2018120210,3312,"deep left incomplete"
2018120212,3036,"deep left incomplete"
2018120213,1363,"deep left incomplete"
2018120213,3043,"deep left incomplete"
2018120300,595,"deep left incomplete"
2018120300,1299,"deep left incomplete"
2018120300,2024,"deep left incomplete"
2018120300,3118,"deep left incomplete"
2018120600,1677,"deep left incomplete"
2018120600,2233,"deep left incomplete"
2018120600,3490,"deep left incomplete"
2018120600,3865,"deep left incomplete"
2018120900,3887,"deep left incomplete"
2018120901,1065,"deep left incomplete"
2018120901,1459,"deep left incomplete"
2018120901,3213,"deep left incomplete"
2018120908,3047,"deep left incomplete"
2018120908,3687,"deep left incomplete"
2018120907,1216,"deep left incomplete"
2018120907,3396,"deep left incomplete"
2018120907,4284,"deep left incomplete"
2018120906,1441,"deep left incomplete"
2018120905,192,"deep left incomplete"
2018120905,1802,"deep left incomplete"
2018120905,2271,"deep left incomplete"
2018120905,3107,"deep left incomplete"
2018120905,4721,"deep left incomplete"
2018120905,5053,"deep left incomplete"
2018120904,1235,"deep left incomplete"
2018120904,2423,"deep left incomplete"
2018120902,1696,"deep left incomplete"
2018120902,3390,"deep left incomplete"
2018120903,953,"deep left incomplete"
2018120903,2414,"deep left incomplete"
2018120903,2996,"deep left incomplete"
2018120903,3060,"deep left incomplete"
2018120903,3786,"deep left incomplete"
2018120903,4425,"deep left incomplete"
2018120910,330,"deep left incomplete"
2018120910,2752,"deep left incomplete"
2018120910,4180,"deep left incomplete"
2018120909,1094,"deep left incomplete"
2018120909,2964,"deep left incomplete"
2018120911,1537,"deep left incomplete"
2018120911,3159,"deep left incomplete"
2018120911,4270,"deep left incomplete"
2018120912,813,"deep left incomplete"
2018120912,1757,"deep left incomplete"
2018120912,4230,"deep left incomplete"
2018121000,2763,"deep left incomplete"
2018121000,3092,"deep left incomplete"
2018121300,1956,"deep left incomplete"
2018121300,2847,"deep left incomplete"
2018121500,2110,"deep left incomplete"
2018121500,3362,"deep left incomplete"
2018121501,1022,"deep left incomplete"
2018121501,1650,"deep left incomplete"
2018121501,3709,"deep left incomplete"
2018121501,4297,"deep left incomplete"
2018121602,1706,"deep left incomplete"
2018121602,1988,"deep left incomplete"
2018121602,2655,"deep left incomplete"
2018121603,1713,"deep left incomplete"
2018121603,2037,"deep left incomplete"
2018121603,2098,"deep left incomplete"
2018121603,2401,"deep left incomplete"
2018121603,3161,"deep left incomplete"
2018121604,2160,"deep left incomplete"
2018121604,2635,"deep left incomplete"
2018121604,3349,"deep left incomplete"
2018121604,3997,"deep left incomplete"
2018121601,364,"deep left incomplete"
2018121601,1272,"deep left incomplete"
2018121600,51,"deep left incomplete"
2018121600,2272,"deep left incomplete"
2018121600,3963,"deep left incomplete"
2018121605,248,"deep left incomplete"
2018121605,1218,"deep left incomplete"
2018121605,1770,"deep left incomplete"
2018121605,2389,"deep left incomplete"
2018121608,629,"deep left incomplete"
2018121608,2963,"deep left incomplete"
2018121608,3252,"deep left incomplete"
2018121607,609,"deep left incomplete"
2018121607,3197,"deep left incomplete"
2018121606,467,"deep left incomplete"
2018121606,1392,"deep left incomplete"
2018121606,2152,"deep left incomplete"
2018121609,130,"deep left incomplete"
2018121609,959,"deep left incomplete"
2018121609,3035,"deep left incomplete"
2018121609,4401,"deep left incomplete"
2018121610,3449,"deep left incomplete"
2018121610,3646,"deep left incomplete"
2018121611,2038,"deep left incomplete"
2018121611,2886,"deep left incomplete"
2018122300,111,"deep left incomplete"
2018122310,4337,"deep left incomplete"
2018122310,4508,"deep left incomplete"
2018122309,3648,"deep left incomplete"
2018122309,4384,"deep left incomplete"
2018122309,4479,"deep left incomplete"
2018122308,1667,"deep left incomplete"
2018122308,1810,"deep left incomplete"
2018122308,2369,"deep left incomplete"
2018122308,3267,"deep left incomplete"
2018122307,1594,"deep left incomplete"
2018122307,2450,"deep left incomplete"
2018122307,3536,"deep left incomplete"
2018122307,3817,"deep left incomplete"
2018122307,4484,"deep left incomplete"
2018122306,1217,"deep left incomplete"
2018122306,1278,"deep left incomplete"
2018122306,1494,"deep left incomplete"
2018122306,2532,"deep left incomplete"
2018122304,944,"deep left incomplete"
2018122304,2841,"deep left incomplete"
2018122304,4134,"deep left incomplete"
2018122304,4290,"deep left incomplete"
2018122305,549,"deep left incomplete"
2018122305,769,"deep left incomplete"
2018122305,1135,"deep left incomplete"
2018122305,2872,"deep left incomplete"
2018122312,157,"deep left incomplete"
2018122313,1451,"deep left incomplete"
2018122313,4241,"deep left incomplete"
2018122313,4263,"deep left incomplete"
2018122314,255,"deep left incomplete"
