playId,gameId,half_seconds_remaining,game_half,posteam_timeouts_remaining,down,ydstogo,no_huddle,score_differential,season,outcome
3106,2018090910,763.0,2,3.0,1.0,10,1,-16.0,9,complete short middle
3130,2018090910,736.0,2,3.0,2.0,7,1,-16.0,9,complete short left
3171,2018090910,699.0,2,3.0,1.0,10,0,-16.0,9,complete short left
3333,2018090910,511.0,2,2.0,2.0,6,0,8.0,9,complete short left
3434,2018090910,391.0,2,1.0,2.0,26,0,8.0,9,complete short left
3502,2018090910,292.0,2,3.0,1.0,10,0,-8.0,9,complete short middle
3526,2018090910,266.0,2,3.0,1.0,10,1,-8.0,9,complete short left
3550,2018090910,236.0,2,3.0,2.0,2,1,-8.0,9,complete short left
3605,2018090910,203.0,2,3.0,2.0,15,0,-8.0,9,incomplete short right
3657,2018090910,171.0,2,3.0,2.0,18,1,-8.0,9,incomplete short left
3702,2018090910,166.0,2,3.0,3.0,23,0,-8.0,9,complete short right
3726,2018090910,138.0,2,3.0,4.0,10,0,-8.0,9,incomplete short left
3883,2018090910,111.0,2,1.0,1.0,10,0,-8.0,9,incomplete short right
162,2018090905,1678.0,1,3.0,1.0,10,0,0.0,9,incomplete deep right
228,2018090905,1618.0,1,3.0,3.0,12,0,0.0,9,complete deep left
313,2018090905,1567.0,1,3.0,2.0,9,0,-7.0,9,complete short right
337,2018090905,1532.0,1,3.0,3.0,6,0,-7.0,9,incomplete short middle
377,2018090905,1521.0,1,3.0,1.0,10,0,7.0,9,complete short left
406,2018090905,1481.0,1,3.0,2.0,5,0,7.0,9,complete short left
451,2018090905,1421.0,1,3.0,2.0,7,0,7.0,9,complete short left
475,2018090905,1381.0,1,3.0,3.0,3,0,7.0,9,incomplete short left
516,2018090905,1371.0,1,3.0,1.0,10,0,-7.0,9,incomplete short left
585,2018090905,1299.0,1,3.0,1.0,10,0,-7.0,9,incomplete deep right
628,2018090905,1248.0,1,3.0,3.0,6,0,-7.0,9,incomplete short left
757,2018090905,1152.0,1,3.0,3.0,6,0,7.0,9,complete short middle
783,2018090905,1146.0,1,3.0,1.0,10,0,-7.0,9,incomplete short middle
882,2018090905,1053.0,1,3.0,1.0,10,0,4.0,9,complete short left
906,2018090905,1017.0,1,3.0,1.0,10,0,4.0,9,complete short left
930,2018090905,979.0,1,3.0,2.0,4,0,4.0,9,incomplete deep left
963,2018090905,974.0,1,3.0,1.0,10,0,4.0,9,complete short left
987,2018090905,932.0,1,3.0,1.0,10,0,4.0,9,incomplete short middle
1047,2018090905,900.0,1,3.0,3.0,6,0,4.0,9,complete short left
1138,2018090905,765.0,1,3.0,1.0,10,0,4.0,9,complete short right
1222,2018090905,720.0,1,3.0,2.0,7,0,-11.0,9,complete deep left
1247,2018090905,691.0,1,3.0,1.0,10,1,-11.0,9,incomplete deep middle
1269,2018090905,685.0,1,3.0,2.0,10,0,-11.0,9,complete short left
1356,2018090905,548.0,1,3.0,3.0,14,0,-11.0,9,incomplete short right
1419,2018090905,536.0,1,3.0,1.0,10,0,8.0,9,incomplete deep right
1441,2018090905,530.0,1,3.0,2.0,10,0,8.0,9,complete short right
1465,2018090905,493.0,1,3.0,3.0,5,0,8.0,9,complete short left
1489,2018090905,450.0,1,3.0,1.0,10,0,8.0,9,incomplete short left
1511,2018090905,445.0,1,3.0,2.0,10,0,8.0,9,incomplete short left
1533,2018090905,443.0,1,3.0,3.0,10,0,8.0,9,incomplete deep middle
1601,2018090905,398.0,1,3.0,2.0,3,1,-8.0,9,complete short middle
1646,2018090905,339.0,1,3.0,2.0,3,1,-8.0,9,complete deep middle
1689,2018090905,307.0,1,3.0,2.0,8,1,8.0,9,complete short right
1713,2018090905,277.0,1,3.0,3.0,4,0,8.0,9,incomplete short right
1951,2018090905,107.0,1,3.0,3.0,19,0,-8.0,9,complete short left
2062,2018090905,65.0,1,1.0,1.0,10,0,8.0,9,complete deep middle
2123,2018090905,32.0,1,0.0,2.0,9,0,8.0,9,complete short left
2147,2018090905,27.0,1,0.0,1.0,10,0,8.0,9,incomplete deep left
2169,2018090905,23.0,1,0.0,2.0,10,0,8.0,9,complete short right
2193,2018090905,19.0,1,0.0,1.0,4,0,8.0,9,complete short left
2345,2018090905,1763.0,2,3.0,2.0,17,0,-15.0,9,complete short right
2369,2018090905,1722.0,2,3.0,3.0,12,0,-15.0,9,complete short left
2433,2018090905,1645.0,2,3.0,2.0,6,0,15.0,9,complete deep middle
2471,2018090905,1629.0,2,3.0,1.0,10,0,-15.0,9,complete short middle
2516,2018090905,1563.0,2,3.0,2.0,6,0,-15.0,9,complete short middle
2557,2018090905,1545.0,2,3.0,1.0,10,0,-15.0,9,incomplete short right
2600,2018090905,1501.0,2,3.0,3.0,5,0,-15.0,9,incomplete deep right
2622,2018090905,1496.0,2,3.0,4.0,5,0,-15.0,9,incomplete deep middle
2686,2018090905,1419.0,2,2.0,3.0,3,0,15.0,9,complete deep right
2710,2018090905,1395.0,2,2.0,1.0,10,1,15.0,9,complete short left
2755,2018090905,1342.0,2,2.0,3.0,5,0,15.0,9,incomplete deep right
2777,2018090905,1335.0,2,2.0,1.0,10,0,15.0,9,complete short left
2839,2018090905,1273.0,2,2.0,2.0,7,0,15.0,9,incomplete short left
2861,2018090905,1268.0,2,2.0,3.0,7,0,15.0,9,incomplete short middle
2949,2018090905,1224.0,2,3.0,2.0,12,0,-18.0,9,complete short middle
3078,2018090905,1065.0,2,3.0,2.0,9,1,-18.0,9,complete short middle
3125,2018090905,1033.0,2,3.0,1.0,8,0,-18.0,9,complete short middle
3218,2018090905,968.0,2,2.0,1.0,10,0,11.0,9,complete short right
3242,2018090905,921.0,2,2.0,2.0,7,0,11.0,9,complete short right
3283,2018090905,900.0,2,2.0,1.0,10,0,11.0,9,incomplete short left
3305,2018090905,896.0,2,2.0,2.0,10,0,11.0,9,complete short right
3371,2018090905,790.0,2,2.0,2.0,6,0,11.0,9,complete short right
3395,2018090905,747.0,2,2.0,1.0,10,0,11.0,9,complete short right
3546,2018090905,582.0,2,3.0,1.0,10,0,-14.0,9,complete short middle
3621,2018090905,508.0,2,3.0,2.0,17,1,-14.0,9,complete short right
3645,2018090905,479.0,2,3.0,3.0,9,1,-14.0,9,complete short left
3774,2018090905,317.0,2,3.0,1.0,10,0,-14.0,9,incomplete short right
3822,2018090905,286.0,2,3.0,3.0,8,1,-14.0,9,incomplete short left
3970,2018090905,188.0,2,3.0,2.0,2,0,-14.0,9,incomplete short right
3992,2018090905,181.0,2,3.0,3.0,2,0,-14.0,9,incomplete short right
4053,2018090905,132.0,2,3.0,2.0,5,0,-14.0,9,complete short middle
4142,2018090905,120.0,2,1.0,2.0,8,0,7.0,9,complete short right
4330,2018090905,43.0,2,0.0,1.0,10,0,-7.0,9,incomplete short middle
4385,2018090905,29.0,2,0.0,1.0,10,0,-7.0,9,incomplete deep middle
4414,2018090905,21.0,2,0.0,2.0,10,1,-7.0,9,complete short left
4464,2018090905,5.0,2,0.0,1.0,10,0,-7.0,9,incomplete deep right
79,2018090907,1759.0,1,3.0,2.0,11,0,0.0,9,complete deep left
170,2018090907,1602.0,1,3.0,2.0,4,0,0.0,9,incomplete short right
192,2018090907,1596.0,1,3.0,3.0,4,0,0.0,9,complete short right
248,2018090907,1527.0,1,3.0,2.0,8,0,0.0,9,incomplete short left
270,2018090907,1522.0,1,3.0,3.0,8,0,0.0,9,incomplete deep right
498,2018090907,1375.0,1,3.0,3.0,23,0,-3.0,9,complete short right
541,2018090907,1324.0,1,2.0,1.0,10,0,3.0,9,complete short right
584,2018090907,1247.0,1,2.0,2.0,18,0,3.0,9,complete deep left
641,2018090907,1205.0,1,3.0,1.0,10,0,-3.0,9,complete deep left
686,2018090907,1112.0,1,3.0,2.0,5,0,-3.0,9,complete short left
710,2018090907,1095.0,1,3.0,3.0,2,1,-3.0,9,complete short right
936,2018090907,782.0,1,2.0,3.0,4,0,0.0,9,complete short middle
960,2018090907,752.0,1,2.0,1.0,10,0,0.0,9,complete short left
1005,2018090907,671.0,1,2.0,3.0,1,0,0.0,9,complete short right
1050,2018090907,605.0,1,2.0,2.0,7,0,0.0,9,complete short right
1079,2018090907,571.0,1,2.0,1.0,10,0,0.0,9,complete short middle
1155,2018090907,490.0,1,2.0,2.0,20,0,0.0,9,incomplete deep left
1177,2018090907,483.0,1,2.0,3.0,20,0,0.0,9,complete short right
1235,2018090907,438.0,1,3.0,1.0,10,0,-3.0,9,incomplete deep left
1268,2018090907,432.0,1,3.0,1.0,20,0,-3.0,9,complete short left
1292,2018090907,392.0,1,3.0,2.0,21,0,-3.0,9,complete short middle
1316,2018090907,350.0,1,3.0,3.0,16,0,-3.0,9,complete short left
1358,2018090907,318.0,1,2.0,1.0,10,0,3.0,9,complete deep middle
1382,2018090907,287.0,1,2.0,1.0,10,0,3.0,9,complete deep left
1465,2018090907,167.0,1,2.0,1.0,1,0,3.0,9,complete short right
1537,2018090907,138.0,1,2.0,2.0,11,1,-10.0,9,complete short middle
1597,2018090907,93.0,1,2.0,2.0,17,1,-10.0,9,complete short middle
1638,2018090907,86.0,1,2.0,3.0,12,0,-10.0,9,complete deep right
1662,2018090907,80.0,1,2.0,1.0,10,1,-10.0,9,incomplete deep right
1752,2018090907,25.0,1,1.0,3.0,16,0,-10.0,9,incomplete deep right
1785,2018090907,20.0,1,1.0,1.0,10,0,-10.0,9,complete short left
1826,2018090907,11.0,1,0.0,2.0,12,0,-10.0,9,incomplete short middle
1988,2018090907,1742.0,2,2.0,3.0,2,0,-7.0,9,incomplete deep left
2021,2018090907,1735.0,2,2.0,1.0,10,0,-7.0,9,incomplete short left
2096,2018090907,1672.0,2,2.0,2.0,11,0,-7.0,9,complete short middle
2141,2018090907,1588.0,2,2.0,1.0,10,0,-7.0,9,incomplete deep left
2200,2018090907,1548.0,2,2.0,2.0,19,0,-7.0,9,complete short middle
2224,2018090907,1502.0,2,2.0,3.0,16,0,-7.0,9,complete short left
2324,2018090907,1374.0,2,3.0,3.0,4,0,4.0,9,incomplete short right
2396,2018090907,1329.0,2,2.0,2.0,7,0,-4.0,9,incomplete short right
2418,2018090907,1325.0,2,2.0,3.0,7,1,-4.0,9,complete short middle
2463,2018090907,1274.0,2,3.0,1.0,10,0,4.0,9,complete short right
2511,2018090907,1215.0,2,3.0,2.0,3,0,4.0,9,incomplete short middle
2556,2018090907,1212.0,2,3.0,3.0,8,0,4.0,9,incomplete deep right
2618,2018090907,1165.0,2,2.0,2.0,6,0,-4.0,9,complete short right
2642,2018090907,1131.0,2,2.0,1.0,10,0,-4.0,9,incomplete short right
2664,2018090907,1127.0,2,2.0,2.0,10,0,-4.0,9,incomplete short middle
2686,2018090907,1123.0,2,2.0,3.0,10,0,-4.0,9,incomplete short right
2744,2018090907,1105.0,2,3.0,1.0,10,0,4.0,9,incomplete short left
2787,2018090907,1062.0,2,3.0,1.0,10,0,4.0,9,incomplete short left
2853,2018090907,999.0,2,3.0,3.0,13,0,4.0,9,complete short right
2895,2018090907,976.0,2,2.0,1.0,10,0,-4.0,9,incomplete short left
2957,2018090907,927.0,2,2.0,3.0,5,0,-4.0,9,complete short right
3033,2018090907,877.0,2,2.0,1.0,20,0,-4.0,9,incomplete short left
3055,2018090907,872.0,2,2.0,2.0,20,0,-4.0,9,incomplete short right
3077,2018090907,864.0,2,2.0,3.0,20,0,-4.0,9,complete short right
3122,2018090907,826.0,2,3.0,1.0,10,0,4.0,9,complete short left
3171,2018090907,753.0,2,3.0,2.0,7,0,4.0,9,incomplete short left
3193,2018090907,746.0,2,3.0,3.0,7,0,4.0,9,incomplete deep right
3259,2018090907,695.0,2,2.0,2.0,7,0,-4.0,9,complete short right
3332,2018090907,684.0,2,2.0,1.0,10,0,-11.0,9,complete short left
3430,2018090907,639.0,2,3.0,1.0,15,0,5.0,9,complete short left
3475,2018090907,564.0,2,3.0,3.0,6,0,5.0,9,incomplete short right
3522,2018090907,548.0,2,2.0,1.0,10,0,-5.0,9,complete short left
3567,2018090907,486.0,2,2.0,3.0,5,0,-5.0,9,complete short left
3692,2018090907,336.0,2,3.0,3.0,3,0,5.0,9,complete short left
3716,2018090907,301.0,2,3.0,1.0,10,0,5.0,9,incomplete short right
3755,2018090907,297.0,2,2.0,2.0,10,0,5.0,9,incomplete short right
3777,2018090907,292.0,2,2.0,3.0,10,0,5.0,9,complete short middle
3826,2018090907,250.0,2,2.0,1.0,10,0,-5.0,9,complete deep right
3871,2018090907,201.0,2,2.0,2.0,9,0,-5.0,9,complete deep middle
3895,2018090907,158.0,2,2.0,1.0,10,0,-5.0,9,incomplete short middle
3955,2018090907,120.0,2,2.0,3.0,6,0,-5.0,9,incomplete short left
3977,2018090907,115.0,2,2.0,4.0,6,0,-5.0,9,incomplete deep right
124,2018091001,1705.0,1,3.0,1.0,10,0,0.0,9,complete short middle
235,2018091001,1558.0,1,2.0,1.0,12,0,0.0,9,complete short left
362,2018091001,1432.0,1,3.0,3.0,2,0,-7.0,9,incomplete short right
451,2018091001,1358.0,1,2.0,2.0,20,0,7.0,9,complete short right
475,2018091001,1314.0,1,2.0,3.0,21,0,7.0,9,complete short left
524,2018091001,1267.0,1,3.0,1.0,10,0,-7.0,9,incomplete deep left
556,2018091001,1261.0,1,3.0,2.0,10,0,-7.0,9,complete short middle
580,2018091001,1237.0,1,3.0,1.0,10,1,-7.0,9,complete deep right
604,2018091001,1199.0,1,3.0,1.0,10,0,-7.0,9,complete short right
694,2018091001,1174.0,1,2.0,1.0,20,0,0.0,9,complete short right
792,2018091001,1051.0,1,2.0,2.0,7,0,0.0,9,incomplete short right
820,2018091001,1047.0,1,2.0,3.0,7,0,0.0,9,complete short middle
915,2018091001,970.0,1,2.0,2.0,16,0,0.0,9,complete short right
939,2018091001,934.0,1,2.0,3.0,10,0,0.0,9,complete short left
980,2018091001,900.0,1,2.0,1.0,10,0,0.0,9,complete deep right
1086,2018091001,794.0,1,1.0,3.0,9,0,0.0,9,complete short left
1151,2018091001,747.0,1,2.0,1.0,10,0,-3.0,9,incomplete short left
1181,2018091001,744.0,1,2.0,2.0,10,0,-3.0,9,incomplete deep right
1214,2018091001,739.0,1,2.0,1.0,10,0,-3.0,9,complete short middle
1280,2018091001,635.0,1,2.0,2.0,8,0,-3.0,9,incomplete short right
1372,2018091001,520.0,1,1.0,2.0,6,0,3.0,9,complete short left
1396,2018091001,478.0,1,1.0,1.0,10,1,3.0,9,complete short left
1441,2018091001,395.0,1,1.0,1.0,10,0,3.0,9,complete short right
1507,2018091001,297.0,1,1.0,2.0,10,0,3.0,9,complete deep right
1555,2018091001,266.0,1,2.0,1.0,10,0,-3.0,9,incomplete deep middle
1673,2018091001,173.0,1,1.0,2.0,5,0,-3.0,9,incomplete short left
1695,2018091001,169.0,1,1.0,3.0,5,0,-3.0,9,incomplete short right
1780,2018091001,160.0,1,1.0,1.0,10,0,0.0,9,complete short left
1843,2018091001,120.0,1,1.0,1.0,10,0,0.0,9,complete short middle
1867,2018091001,94.0,1,1.0,2.0,1,1,0.0,9,complete short left
1891,2018091001,90.0,1,1.0,1.0,10,0,0.0,9,incomplete short left
1946,2018091001,83.0,1,1.0,2.0,20,0,0.0,9,complete short middle
1970,2018091001,65.0,1,1.0,3.0,13,1,0.0,9,complete short middle
1994,2018091001,36.0,1,1.0,1.0,10,1,0.0,9,complete short middle
2035,2018091001,28.0,1,0.0,2.0,1,0,0.0,9,incomplete short right
2089,2018091001,19.0,1,0.0,3.0,11,0,0.0,9,complete short left
2280,2018091001,1718.0,2,3.0,2.0,8,0,-3.0,9,complete deep middle
2350,2018091001,1582.0,2,3.0,3.0,3,0,-3.0,9,complete short right
2416,2018091001,1451.0,2,3.0,3.0,8,0,-3.0,9,incomplete short left
2514,2018091001,1357.0,2,3.0,1.0,10,0,0.0,9,incomplete short right
2553,2018091001,1354.0,2,2.0,2.0,10,0,0.0,9,incomplete deep middle
2575,2018091001,1349.0,2,2.0,3.0,10,0,0.0,9,incomplete short right
2715,2018091001,1192.0,2,3.0,2.0,15,0,0.0,9,incomplete deep left
2737,2018091001,1186.0,2,3.0,3.0,15,0,0.0,9,complete short middle
2897,2018091001,981.0,2,3.0,2.0,7,1,0.0,9,complete short middle
2921,2018091001,945.0,2,3.0,1.0,10,0,0.0,9,complete short right
2945,2018091001,903.0,2,3.0,1.0,8,0,0.0,9,complete short right
3049,2018091001,897.0,2,2.0,1.0,10,0,-7.0,9,complete short right
3099,2018091001,827.0,2,2.0,3.0,5,0,-7.0,9,incomplete short left
3151,2018091001,814.0,2,3.0,1.0,10,0,7.0,9,complete short left
3175,2018091001,774.0,2,3.0,2.0,7,0,7.0,9,complete short left
3199,2018091001,744.0,2,3.0,1.0,10,1,7.0,9,complete short left
3223,2018091001,701.0,2,3.0,2.0,1,0,7.0,9,incomplete deep left
3293,2018091001,664.0,2,2.0,1.0,10,0,7.0,9,incomplete deep middle
3315,2018091001,657.0,2,2.0,2.0,10,0,7.0,9,complete short middle
3339,2018091001,619.0,2,2.0,1.0,10,1,7.0,9,incomplete short right
3361,2018091001,612.0,2,2.0,2.0,10,0,7.0,9,complete short left
3385,2018091001,569.0,2,2.0,3.0,3,0,7.0,9,incomplete short right
3441,2018091001,559.0,2,2.0,1.0,10,0,-10.0,9,incomplete short right
3463,2018091001,556.0,2,2.0,2.0,10,0,-10.0,9,complete short middle
3487,2018091001,520.0,2,2.0,3.0,7,0,-10.0,9,complete short middle
3511,2018091001,488.0,2,2.0,1.0,10,1,-10.0,9,complete short left
3580,2018091001,452.0,2,2.0,2.0,7,1,10.0,9,incomplete short left
3602,2018091001,446.0,2,2.0,3.0,7,0,10.0,9,complete short right
3626,2018091001,401.0,2,2.0,1.0,10,0,10.0,9,incomplete short left
3715,2018091001,267.0,2,2.0,3.0,3,0,10.0,9,complete short right
3765,2018091001,256.0,2,2.0,1.0,9,0,10.0,9,incomplete short left
3787,2018091001,251.0,2,2.0,2.0,9,0,10.0,9,complete short middle
3904,2018091001,195.0,2,1.0,1.0,10,0,-13.0,9,complete short middle
3928,2018091001,161.0,2,1.0,2.0,3,1,-13.0,9,complete short left
3952,2018091001,136.0,2,1.0,1.0,10,1,-13.0,9,complete short left
3976,2018091001,131.0,2,1.0,2.0,3,1,-13.0,9,complete short right
4123,2018091001,54.0,2,1.0,3.0,1,1,-20.0,9,complete short left
4147,2018091001,17.0,2,1.0,1.0,10,1,-20.0,9,complete short right
4192,2018091001,13.0,2,0.0,2.0,2,0,-20.0,9,complete short right
60,2018091000,1793.0,1,3.0,1.0,10,0,0.0,9,complete short left
175,2018091000,1703.0,1,3.0,2.0,6,0,-7.0,9,incomplete short right
197,2018091000,1698.0,1,3.0,3.0,6,0,-7.0,9,complete short middle
242,2018091000,1612.0,1,3.0,2.0,9,0,-7.0,9,complete short right
287,2018091000,1523.0,1,3.0,1.0,10,0,-7.0,9,incomplete deep right
372,2018091000,1416.0,1,3.0,1.0,10,0,7.0,9,incomplete short middle
426,2018091000,1368.0,1,3.0,2.0,17,0,7.0,9,incomplete short left
494,2018091000,1314.0,1,3.0,1.0,10,0,-7.0,9,complete short middle
539,2018091000,1236.0,1,3.0,2.0,10,0,-7.0,9,complete short left
566,2018091000,1205.0,1,3.0,3.0,7,0,-7.0,9,complete short right
694,2018091000,1160.0,1,2.0,1.0,10,0,0.0,9,incomplete short left
716,2018091000,1155.0,1,2.0,2.0,10,0,0.0,9,incomplete short left
738,2018091000,1150.0,1,2.0,3.0,10,1,0.0,9,complete deep left
785,2018091000,1105.0,1,3.0,2.0,7,0,0.0,9,complete short left
1005,2018091000,857.0,1,2.0,2.0,5,1,-3.0,9,complete deep middle
1029,2018091000,811.0,1,2.0,1.0,10,0,-3.0,9,incomplete deep right
1051,2018091000,801.0,1,2.0,2.0,10,0,-3.0,9,complete short left
1101,2018091000,728.0,1,2.0,1.0,10,0,-3.0,9,complete short right
1186,2018091000,662.0,1,2.0,2.0,20,0,-3.0,9,complete short left
1210,2018091000,615.0,1,2.0,3.0,15,0,-3.0,9,complete short right
1254,2018091000,564.0,1,2.0,1.0,10,0,3.0,9,complete short right
1278,2018091000,521.0,1,2.0,2.0,6,0,3.0,9,incomplete short middle
1300,2018091000,517.0,1,2.0,3.0,6,0,3.0,9,complete short right
1362,2018091000,426.0,1,1.0,2.0,6,0,3.0,9,complete short left
1451,2018091000,283.0,1,2.0,2.0,10,0,-3.0,9,complete short left
1501,2018091000,216.0,1,2.0,2.0,7,1,-3.0,9,incomplete short right
1523,2018091000,212.0,1,2.0,3.0,7,0,-3.0,9,incomplete deep left
1610,2018091000,193.0,1,0.0,1.0,15,0,3.0,9,complete short left
1672,2018091000,120.0,1,0.0,3.0,2,0,3.0,9,complete deep left
1753,2018091000,103.0,1,2.0,2.0,4,1,-10.0,9,complete short right
1782,2018091000,99.0,1,2.0,1.0,10,1,-10.0,9,complete short middle
1840,2018091000,71.0,1,2.0,1.0,5,1,-10.0,9,complete short right
1864,2018091000,66.0,1,2.0,1.0,10,1,-10.0,9,complete short middle
1888,2018091000,45.0,1,2.0,1.0,10,0,-10.0,9,complete short left
1927,2018091000,37.0,1,2.0,1.0,6,1,-10.0,9,incomplete short right
1987,2018091000,21.0,1,1.0,3.0,3,0,-10.0,9,incomplete short right
2129,2018091000,1800.0,2,3.0,1.0,15,0,-7.0,9,complete deep left
2153,2018091000,1780.0,2,3.0,1.0,10,1,-7.0,9,complete short middle
2177,2018091000,1744.0,2,3.0,2.0,6,1,-7.0,9,complete short left
2201,2018091000,1697.0,2,3.0,1.0,10,0,-7.0,9,complete short middle
2258,2018091000,1690.0,2,3.0,1.0,10,0,0.0,9,complete short left
2303,2018091000,1610.0,2,3.0,1.0,10,0,0.0,9,incomplete short middle
2357,2018091000,1562.0,2,3.0,2.0,8,0,0.0,9,complete deep right
2402,2018091000,1484.0,2,3.0,2.0,5,0,0.0,9,complete short left
2495,2018091000,1396.0,2,3.0,3.0,1,1,-7.0,9,complete short left
2579,2018091000,1354.0,2,3.0,2.0,9,0,-14.0,9,incomplete short right
2604,2018091000,1344.0,2,3.0,3.0,9,0,-14.0,9,incomplete short right
2713,2018091000,1320.0,2,3.0,1.0,10,0,-21.0,9,incomplete short left
2735,2018091000,1317.0,2,3.0,2.0,10,0,-21.0,9,complete short middle
2782,2018091000,1267.0,2,3.0,2.0,9,0,21.0,9,incomplete short right
2880,2018091000,1187.0,2,3.0,2.0,4,1,-24.0,9,complete short left
2904,2018091000,1156.0,2,3.0,1.0,10,1,-24.0,9,complete short right
2944,2018091000,1137.0,2,3.0,1.0,10,1,-24.0,9,complete short left
2968,2018091000,1099.0,2,3.0,1.0,10,1,-24.0,9,complete short left
2992,2018091000,1059.0,2,3.0,2.0,8,1,-24.0,9,complete short left
3016,2018091000,1015.0,2,3.0,3.0,7,1,-24.0,9,incomplete short left
3127,2018091000,954.0,2,3.0,1.0,10,0,-31.0,9,complete short middle
3151,2018091000,929.0,2,3.0,2.0,5,1,-31.0,9,complete short middle
3175,2018091000,904.0,2,3.0,1.0,10,1,-31.0,9,complete short left
3216,2018091000,900.0,2,3.0,1.0,10,0,-31.0,9,complete short left
3240,2018091000,868.0,2,3.0,2.0,4,1,-31.0,9,complete short right
3269,2018091000,821.0,2,3.0,3.0,2,1,-31.0,9,complete short middle
3298,2018091000,780.0,2,3.0,1.0,10,1,-31.0,9,complete short middle
3323,2018091000,746.0,2,3.0,2.0,4,1,-31.0,9,incomplete deep left
3345,2018091000,739.0,2,3.0,3.0,4,1,-31.0,9,complete short middle
3369,2018091000,694.0,2,3.0,1.0,10,1,-31.0,9,complete short left
3393,2018091000,661.0,2,3.0,2.0,5,1,-31.0,9,incomplete short middle
3415,2018091000,657.0,2,3.0,3.0,5,1,-31.0,9,incomplete short left
3437,2018091000,651.0,2,3.0,4.0,5,1,-31.0,9,incomplete short middle
3549,2018091000,495.0,2,3.0,1.0,10,0,-31.0,9,complete short right
3602,2018091000,442.0,2,3.0,1.0,10,1,-31.0,9,complete short middle
3632,2018091000,414.0,2,3.0,2.0,1,1,-31.0,9,incomplete short right
3654,2018091000,409.0,2,3.0,3.0,1,1,-31.0,9,incomplete short right
3676,2018091000,404.0,2,3.0,4.0,1,1,-31.0,9,complete short right
3765,2018091000,259.0,2,3.0,4.0,2,0,31.0,9,complete short right
3879,2018091000,155.0,2,2.0,4.0,3,0,31.0,9,complete deep left
72,2018090901,1764.0,1,3.0,2.0,7,0,0.0,9,complete short left
96,2018090901,1717.0,1,3.0,3.0,2,0,0.0,9,incomplete short middle
157,2018090901,1672.0,1,3.0,2.0,4,0,0.0,9,complete short left
248,2018090901,1556.0,1,3.0,1.0,10,0,0.0,9,incomplete deep right
291,2018090901,1518.0,1,3.0,3.0,6,0,0.0,9,incomplete short left
339,2018090901,1508.0,1,3.0,1.0,10,0,0.0,9,complete short right
405,2018090901,1390.0,1,3.0,2.0,9,0,0.0,9,incomplete short left
439,2018090901,1385.0,1,3.0,3.0,9,0,0.0,9,complete short right
523,2018090901,1341.0,1,3.0,1.0,10,0,0.0,9,incomplete short right
566,2018090901,1301.0,1,3.0,3.0,9,0,0.0,9,incomplete short right
613,2018090901,1284.0,1,3.0,1.0,10,0,0.0,9,incomplete deep right
635,2018090901,1279.0,1,3.0,2.0,10,1,0.0,9,incomplete short right
680,2018090901,1275.0,1,3.0,3.0,5,0,0.0,9,complete deep right
704,2018090901,1232.0,1,3.0,1.0,10,0,0.0,9,complete short right
865,2018090901,1068.0,1,3.0,2.0,13,0,0.0,9,complete short left
854,2018090901,1031.0,1,3.0,3.0,10,0,0.0,9,incomplete short left
977,2018090901,932.0,1,3.0,3.0,2,0,0.0,9,complete deep right
1112,2018090901,777.0,1,3.0,1.0,10,0,0.0,9,complete short left
1136,2018090901,733.0,1,3.0,1.0,10,0,0.0,9,complete short right
1177,2018090901,691.0,1,2.0,2.0,7,0,0.0,9,incomplete short right
1199,2018090901,688.0,1,2.0,3.0,7,0,0.0,9,incomplete short left
